Time,x_cv,z_cv,ax_imu,ay_imu,theta_cv,w_imu,x_out,vx_out,ax_out,y_out,vy_out,ay_out,theta_out,w_out
0.054653,0.0,0.0,-0.016453613281249998,-0.06930714111328123,0.0,0.0007542113544510079,0.03999755157360135,-0.0006359219986482911,0.06893084486624246,0.0,0.0,0.0,-0.0163649767100077,0.0035775230752726132
0.185679,0.0,0.0,-0.011665209960937499,-0.06930714111328123,0.0,-0.002843032142025855,0.010466238444528993,0.00285192613186304,0.06932049634530016,0.0,0.0,0.0,-0.011712651428379475,-0.01464730990480385
0.264282,0.0,0.0,0.0003057983398437503,-0.13395058593749995,0.0,-0.007372894322774496,0.002870362430670584,0.0066235134079244435,0.13331116686559663,0.0,0.0,0.0,0.00017130256359988542,-0.06862171422552228
0.325632,0.5229791336345326,0.9884016302146367,0.0050942016601562504,-0.04536512451171873,0.1764695597905787,-0.0012442572547028043,-0.726387022572299,-0.15272749676896813,0.046293482209396886,0.38489388084573467,0.09148275707137649,0.01319921231065538,0.004924355509758173,-0.06767530001273017
0.388357,0.5229791336345326,0.9884016302146367,-0.021242016601562497,-0.10522016601562498,0.1764695597905787,-0.007639356803995004,-0.9218647574784732,-0.20160564276917556,0.10463271691710493,0.4881395039733957,0.12079802832763906,0.017999515746286218,-0.021077246095099176,-0.1328487232436794
0.468672,0.5229791336345326,0.9884016302146367,0.0410072265625,-0.10282596435546873,0.1764695597905787,-0.0047082695105694124,-0.9752171144693226,-0.20815592543436306,0.10286672137671478,0.5164663657352,0.13015133209675417,0.019574644796232308,0.040178594524342054,-0.13996992457734453
0.533304,0.5229791336345326,0.9884016302146367,-0.064337646484375,-0.03578831787109374,0.1764695597905787,-0.0020436446983643306,-0.9884161567977091,-0.20153642653107828,0.03648313242218815,0.5234841904869885,0.13078327407011425,0.019431400088583243,-0.06340972470496047,-0.15419677928981265
0.656027,0.5296195678931722,0.9933186172174091,0.0170652099609375,-0.1363447875976562,0.17799596403902096,-0.004841500751179666,-0.9981608788219003,-0.18663218719002744,0.13531723019199648,0.5320901483949718,0.12718856228076947,0.017807407241111125,0.01599020363360365,-0.1403799250428273
0.72771,0.5296195678931722,0.9933186172174091,-0.00448260498046875,-0.08846075439453122,0.17799596403902096,-0.0032427258638566183,-0.9978914154973574,-0.16939121837758844,0.08895815467531593,0.5325763491696944,0.12274792787484996,0.016062112635296666,-0.004446590074669304,-0.15085488587555568
0.762023,0.5296195678931722,0.9933186172174091,-0.0020884033203124996,-0.07170134277343748,0.17799596403902096,-0.000711332292261788,-0.9960425521007621,-0.16359512799146098,0.07187425730381126,0.5315068852489118,0.12105719989019195,0.015346942224009234,-0.002238190760548703,-0.12972741291851503
0.845624,0.5296195678931722,0.9933186172174091,-0.0403956298828125,-0.0022694946289062157,0.17799596403902096,-0.0064402756385027165,-0.9974472479097382,-0.15006284815909163,0.0030227314153234014,0.5326751788552966,0.11552700146675395,0.013049981268883848,-0.04019934630381698,-0.18095060585984443
0.853123,0.5296195678931722,0.9933186172174091,0.02424781494140625,-0.06451873779296871,0.17799596403902096,0.0003545176326202465,-0.994718680375753,-0.14916723167708262,0.0638587199229931,0.5306637099134016,0.11484537487774384,0.012785585596401059,0.023476008600633,-0.14147321968116822
0.902158,0.5296195678931722,0.9933186172174091,-0.016453613281249998,-0.10043176269531248,0.17799596403902096,-0.0008445635328720429,-0.9955902681359898,-0.14321042982588028,0.10003484016573186,0.5313725995925214,0.11283446775026261,0.011890633588837449,-0.016169205888438176,-0.12904656246873358
0.918699,0.5296195678931722,0.9933186172174091,-0.03321302490234375,-0.10043176269531248,0.17799596403902096,-0.0008445635328720429,-0.9945510663079931,-0.1406773468847113,0.1004193041527967,0.530582911050939,0.11219590631889714,0.011607383571199288,-0.033124908410998175,-0.11450339094786074
0.924012,0.5296195678931722,0.9933186172174091,-0.03321302490234375,-0.04775932617187498,0.1742175572202206,-0.0032427258638566183,-0.993848133181198,-0.13997539670544792,0.0483213521815846,0.5300368787227152,0.11209372070309674,0.011552729744092312,-0.03328379175261469,-0.12815367936696132
0.965707,0.5241293834644948,0.997241918462029,0.01467100830078125,-0.059730334472656216,0.1742175572202206,-0.000578101051651533,-0.9978757640173347,-0.13717986850750497,0.05960738505234332,0.5269178013743567,0.10843618219208799,0.010217068398187566,0.014044257168673732,-0.10278583904062226
0.975153,0.5241293834644948,0.997241918462029,0.01467100830078125,-0.11240277099609372,0.1742175572202206,-0.000578101051651533,-0.9977565118174777,-0.13630459991534163,0.11184075509618437,0.5251469794847864,0.10779868842605882,0.00998036833227116,0.014589474758711697,-0.08934596807999795
0.981719,0.5241293834644948,0.997241918462029,0.01467100830078125,-0.11240277099609372,0.1742175572202206,-0.0035091883450771248,-0.997618530675912,-0.135434440821794,0.11240769752841605,0.5245911173487356,0.10766330999318849,0.009916830600263344,0.01460533414662869,-0.11088166526014526
0.989668,0.5241293834644948,0.997241918462029,-0.0499724365234375,-0.030999914550781216,0.1742175572202206,-0.0020436446983643306,-0.9976299457765075,-0.13440921548133655,0.031853038478952087,0.5244820606557692,0.10759159268225642,0.009870898120760713,-0.0493680253398775,-0.11373819683871114
0.996519,0.5241293834644948,0.997241918462029,-0.0499724365234375,-0.030999914550781216,0.1742175572202206,-0.0020436446983643306,-0.9975921254716296,-0.1340743322444112,0.031009771351053074,0.5244211535442893,0.10754358539601175,0.009836699994554906,-0.05003911931843848,-0.11438668143634548
1.09449,0.5241293834644948,0.997241918462029,0.0266420166015625,-0.12197957763671871,0.1742175572202206,0.0028859112042150734,-1.0004922415018993,-0.11897349675872049,0.12100608089392317,0.5267311890869977,0.09672178228155091,0.006143033767170427,0.025707274167785815,-0.034297880895320765
1.106215,0.5241293834644948,0.997241918462029,0.0050942016601562504,-0.11958537597656246,0.1742175572202206,0.00595022973825092,-0.998467935813617,-0.1159447987984647,0.11956449231625584,0.5251146526632594,0.09522230884017202,0.0056361463825259734,0.0052240201240278845,0.03637999293997633
1.129822,0.5241293834644948,0.997241918462029,0.0050942016601562504,-0.09564335937499999,0.1742175572202206,0.008081929588014986,-0.9982836134532073,-0.11185783999344269,0.0958565927697958,0.5249848362650731,0.09407948253315718,0.005207589513429734,0.005023275655948187,0.11798154783604081
1.139891,0.5241293834644948,0.997241918462029,0.009882604980468751,-0.1267679809570312,0.1742175572202206,0.015409647821578967,-0.9978194599700304,-0.11047714550379722,0.12637293599706068,0.5246104070621534,0.0937135758044627,0.005066165904901282,0.009739302331123731,0.2651568931610604
1.149845,0.5241293834644948,0.997241918462029,0.009882604980468751,-0.06212453613281246,0.1742175572202206,0.017008422708902016,-0.9976886128567004,-0.1089602635516401,0.06273679184961413,0.5245072119018012,0.09349103483646842,0.0049746588299693,0.009799216791188392,0.4018310305331042
1.165508,0.5241293834644948,0.997241918462029,0.14395789794921876,-0.09803756103515623,0.1742175572202206,0.042988514627901576,-0.9978143644881559,-0.10749842189212183,0.09748899859117025,0.5246205991087209,0.09307713852929364,0.004811735929314977,0.14244512821260538,0.8063150337753944
1.172624,0.5241293834644948,0.997241918462029,0.14395789794921876,-0.10522016601562498,0.1742175572202206,0.06390581940371148,-0.9975989785088375,-0.10660932154525946,0.10487727615541183,0.5244378564903538,0.09291122353214848,0.004745960849339642,0.14376786829870666,1.3582266314957594
1.182134,0.5241293834644948,0.997241918462029,0.11283327636718748,-0.07170134277343748,0.1742175572202206,0.10454134778983899,-0.9976072481601932,-0.10539654614301434,0.07162305530648308,0.5244480913045435,0.09273178159829518,0.004673382878671505,0.1129730047884093,2.253036004263233
1.192912,0.5241293834644948,0.997241918462029,0.146352099609375,0.009701513671875023,0.1742175572202206,0.16183078125224826,-0.9976420431511722,-0.10435548672876514,-0.009486428618756398,0.5244815797450135,0.09249524062326955,0.00458181936529705,0.14580811618103354,3.612166768835971
