Time,x_cv,z_cv,ax_imu,ay_imu,theta_cv,w_imu,x_out,vx_out,ax_out,y_out,vy_out,ay_out,theta_out,w_out
0.038013,0.0,0.0,0.11252747802734374,-0.2609679809570312,0.0,-0.007061255752343471,0.06668615558816221,0.009978031504397616,1.6903773211846826,0.0,0.0,0.0,0.4330762216381252,-0.0001331830470065841
0.138661,0.0,0.0,0.0,-0.5051765502929687,0.0,0.029843797896696934,0.030115471849765346,0.26168586073631867,3.7110310730662524,0.0,0.0,0.0,0.11843053337331061,0.0005126267593563409
0.192467,0.0,0.0,0.28969840087890625,-0.8810662109374999,0.0,-0.11204747335322376,0.020816237311572828,0.5712707760367268,6.743529257131044,0.0,0.0,0.0,1.050469609324862,-0.0019791234233666045
0.207594,0.0,0.0,0.04548983154296875,-0.6272808349609375,0.0,-0.1313660032417106,0.011441059756839022,0.6642073455017566,6.382776528796018,0.0,0.0,0.0,0.44344726160476544,-0.002291145455873185
0.218342,0.0,0.0,-0.05985504150390625,-0.5913678100585937,0.0,-0.11711026049641342,0.007204443305471667,0.7276984524194067,6.024640035479886,0.0,0.0,0.0,-0.08960982431041375,-0.0020396008855463575
0.231438,0.0,0.0,-0.0383072265625,-0.7972691528320313,0.0,-0.09965696797647011,0.006634246741402989,0.8165489137651744,7.123115203804069,0.0,0.0,0.0,-0.15656354804536934,-0.0017431182739807084
0.243243,0.0,0.0,-0.0383072265625,-0.7972691528320313,0.0,-0.10112251162318292,0.006414256301320953,0.9033861793517297,7.549350410058471,0.0,0.0,0.0,-0.17577801735060178,-0.001765754611922058
0.262839,0.0,0.0,-0.239420166015625,-0.9002198242187499,0.0,-0.1261699848579107,0.009790764051566907,1.0577792788305362,8.326711594363134,0.0,0.0,0.0,-0.8837926173937323,-0.002197556177740341
0.271542,0.0,0.0,-0.031124621582031248,-0.7445967163085937,0.0,-0.12217304763960307,0.0073509486723016375,1.1243429116443318,7.700982705373013,0.0,0.0,0.0,-0.349576697739447,-0.002129732162617225
0.278092,0.0,0.0,-0.17477672119140625,-0.74699091796875,0.0,-0.12217304763960307,0.005676976241163733,1.1728069840591544,7.467694796403139,0.0,0.0,0.0,-0.7064402442865778,-0.002125726406754437
0.282986,0.0,0.0,-0.17477672119140625,-0.74699091796875,0.0,-0.15108422685202821,0.004392623809779135,1.2085492022883157,7.377528406802337,0.0,0.0,0.0,-0.8030180067820969,-0.002631501623439306
0.316383,0.0,0.0,-0.8283937744140625,-0.8667010009765624,0.0,-0.33028024547282003,0.018622005000195258,1.456540694227114,8.041422310210486,0.0,0.0,0.0,-3.1139395596746433,-0.0057399413996388465
0.390967,0.43746549346282065,0.761377404587494,-0.603338818359375,-0.8978256225585937,-0.040353778732425925,-0.1365620216255105,-0.4257646564186703,1.6948367034606056,8.49454438477041,0.27657621088506523,0.18652365840937857,0.02515864712968931,-2.939120594171597,-0.0023691621348667503
0.395172,0.43746549346282065,0.761377404587494,-0.603338818359375,-0.8499415893554687,-0.040353778732425925,-0.199713629674771,-0.6313182214305759,1.6677880196399255,8.382982928647777,0.37672902944463754,0.21608415054744454,0.029244837094619638,-2.8924732380248557,-0.0034685362215725038
0.400728,0.43746549346282065,0.761377404587494,-0.603338818359375,-0.8499415893554687,-0.040353778732425925,-0.199713629674771,-0.7082125965279933,1.7003203587049083,8.339675814928857,0.41476930503740395,0.22229288700276706,0.030124392145122234,-2.8797152654516918,-0.003468777298583983
0.408124,0.43746549346282065,0.761377404587494,-0.565031591796875,-0.7613561279296874,-0.040353778732425925,-0.2476768762944625,-0.7362180258704242,1.75344130531452,7.792165728019826,0.4294341653357752,0.22427174543931505,0.030390253815219447,-2.743075702165353,-0.004304920497557581
0.413515,0.43746549346282065,0.761377404587494,-0.38786066894531246,-0.9002198242187499,-0.040353778732425925,-0.2476768762944625,-0.7481166246812414,1.7959559494366149,8.418763414187783,0.4348616156592759,0.22488920669053578,0.030459361727509137,-2.084551457631987,-0.004316175977567027
0.417679,0.43746549346282065,0.761377404587494,-0.38786066894531246,-0.9002198242187499,-0.040353778732425925,-0.24434609527920614,-0.7534298971614303,1.8307327225168546,8.661233353022519,0.4368289644236239,0.22510568144708237,0.030472865430151118,-1.9065204816438837,-0.004255320682245664
0.423828,0.43746549346282065,0.761377404587494,-0.38307226562499996,-0.8762778076171874,-0.040353778732425925,-0.24434609527920614,-0.7539838568266976,1.8825942453244897,8.611532093767085,0.4377511208271587,0.2252445548754999,0.03046571045537667,-1.841941627962856,-0.004253898578827529
0.429332,0.43746549346282065,0.761377404587494,-0.38307226562499996,-0.8762778076171874,-0.040353778732425925,-0.232222052383673,-0.7545496461311805,1.9287728420513965,8.592187456911162,0.43804796776576616,0.22531069574346657,0.03045094473139455,-1.824375546450433,-0.004042335359933398
0.435264,0.43746549346282065,0.761377404587494,-0.3806780639648437,-0.8499415893554687,-0.040353778732425925,-0.232222052383673,-0.754347077712561,1.9778366741817244,8.426615806346003,0.4381982077507227,0.22535164951926065,0.030430884731190447,-1.8114668244833698,-0.004041730093193396
