Time,x_meas,y_meas,theta_meas,x_out,vx_out,y_out,vy_out,theta_out,w_out
2023-05-19 11:09:15.849785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:15.876236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:15.879667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:15.883808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:15.887319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:15.890360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:15.893377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:15.899830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:15.904493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:15.907945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:15.917435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:15.920631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:15.924050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:15.926833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:15.929402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:15.938271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:15.942758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:15.961569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:15.972906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:15.976008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.011733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.081571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.106239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.135009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.167712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.193905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.201119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.209725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.214965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.219959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.225474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.231024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.255112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.264834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.276430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.295871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.308157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.322972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.332259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.336843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.344947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.351563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.370709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.413649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.447988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.468155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.475203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.482636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.487986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.491571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.497882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.504640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.518469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.547991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.581504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.593102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.614164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.618486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.621796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.625837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.630550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 11:09:16.648300,-0.5338221271734803,-0.183522537919655,-0.08790187108110527,-0.3314776377591748,-0.19815511978528508,-0.11395859078993602,-0.06812368508836772,-0.05458279658592581,-0.03262923154881995
2023-05-19 11:09:16.683508,-0.5338221271734803,-0.183522537919655,-0.08790187108110527,-0.46164819894217135,-0.3475593003946328,-0.1587098862771045,-0.11948730043045605,-0.07601734435982206,-0.05723088508543544
2023-05-19 11:09:16.692997,-0.5338221271734803,-0.183522537919655,-0.08790187108110527,-0.5078251192842036,-0.3791993118490477,-0.17458503491388905,-0.13036480982233284,-0.0836210713171887,-0.06244089056534474
2023-05-19 11:09:16.696973,-0.5338221271734803,-0.183522537919655,-0.08790187108110527,-0.5244998498707575,-0.3852649609733779,-0.1803176351951366,-0.1324501173897081,-0.08636681740698142,-0.06343969125233241
2023-05-19 11:09:16.700624,-0.5338221271734803,-0.183522537919655,-0.08790187108110527,-0.5308029444061168,-0.38655233251383847,-0.18248457404422766,-0.1328927024387802,-0.0874047170650432,-0.06365167640885304
2023-05-19 11:09:16.705853,-0.5338221271734803,-0.183522537919655,-0.08790187108110527,-0.5334414882710292,-0.3867135159490772,-0.1833916781934412,-0.13294811564029407,-0.08783919314021722,-0.06367821769446776
2023-05-19 11:09:16.711873,-0.5338221271734803,-0.183522537919655,-0.08790187108110527,-0.5345647355583617,-0.3863664173679414,-0.18377783901816036,-0.13282878673038986,-0.08802415276106713,-0.06362106267376266
