Time,x_meas,y_meas,theta_meas,x_out,vx_out,y_out,vy_out,theta_out,w_out
0.023627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.074036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.101968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.142081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.184689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.231938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.282306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.307893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.311949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.317052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.325262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.333306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.341138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.347907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.353041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.359413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.364279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.370052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.375331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.381357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.386355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.391826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.397322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.403913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.409426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.414871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.421948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.433414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.450726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.456264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.460753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.465649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.470431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.474496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.478442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.48259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.487565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.491659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.495904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.499821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.509604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.514692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.520643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.525542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.53167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.536981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.542233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.553241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.55861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.564185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.570421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.577192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.582618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.587735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.593666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.60132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.618321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.624437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.628386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
