Time,x_meas,y_meas,theta_meas,x_out,vx_out,y_out,vy_out,theta_out,w_out
0.016184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.028689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.048616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.059659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.063827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.085446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.098038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.102598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.121218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.127488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.137819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.143775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.157964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.161567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.165772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.177666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.183626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.210139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.217376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.278787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.28733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.294365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.308518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.313435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.319933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.338003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.343743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.349123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.370039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.384269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.415192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.419691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.423419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.427289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.431245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.441592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.465561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.471212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.486071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.497402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.501257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.518321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.523763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.528292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.533039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.54268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.551277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.555335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.578888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.582238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.585395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.588703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.592138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.599543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.615594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.619437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.622676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.654122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.671718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.678497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.683803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
