Time,x_cv,z_cv,ax_imu,ay_imu,theta_cv,w_imu,x_out,vx_out,ax_out,y_out,vy_out,ay_out,theta_out,w_out
0.033244,0.0,0.0,0.12689268798828124,-0.19632453613281248,0.0,0.010791730489430587,0.0,0.0,0.0,-6.285022003029955e-07,-0.0016406987250265465,-0.19630543405644457,-0.1268803368518908,0.00018834919368327356
0.13301,0.0,0.0,0.17238251953125,-0.28730419921875,0.0,0.011591117933092112,0.0,0.0,0.0,-0.0003771266675513412,-0.020819093431568514,-0.2872068820012098,-0.1723340682920424,0.00020229370309086099
0.253087,0.0,0.0,0.15322890625,-0.24660277099609373,0.0,0.009459418083328047,0.0,0.0,0.0,-0.001691621310837759,-0.052327968283510023,-0.2466462057032809,-0.1532491929476308,0.0001651021503010152
0.325567,0.0,0.0,0.12689268798828124,-0.2609679809570312,0.0,0.011724349173702367,0.0,0.0,0.0,-0.0021855629155386348,-0.06706463615154196,-0.26095235876785794,-0.1269213400347681,0.00020462895220494125
0.37514,0.0,0.0,0.16280571289062498,-0.22744915771484372,0.0,0.01212404289553313,0.0,0.0,0.0,-0.002140989902989678,-0.07764946174634031,-0.22748546800189978,-0.16276654664512621,0.00021160488029318394
0.393964,0.0,0.0,0.13646949462890623,-0.24899697265624998,0.0,0.014255742745297196,0.0,0.0,0.0,-0.0013734820933173821,-0.08105902863869656,-0.24897362915148602,-0.1364981566013572,0.0002488095639906628
0.421096,0.0,0.0,0.08858546142578125,-0.15322890625,0.0,0.009192955602107537,0.0,0.0,0.0,-0.0013850284881874787,-0.08698309026320071,-0.15333129896762512,-0.08863645141501708,0.00016045732121085682
0.444625,0.0,0.0,0.105344873046875,-0.22744915771484372,0.0,0.010924961730040842,0.0,0.0,0.0,-0.0013157259092223747,-0.08985957954624199,-0.22736970749530377,-0.10532745674729423,0.00019067002438180806
0.490394,0.0,0.0,0.09816226806640624,-0.2537853759765625,0.0,0.011058192970651094,0.0,0.0,0.0,-0.0021208252135628803,-0.09836803276995304,-0.25375694011823446,-0.09817025703451826,0.0001930003162839219
0.524547,0.0,0.0,0.16519991455078123,-0.2346317626953125,0.0,0.010658499248820334,0.0,0.0,0.0,-0.002110458832958448,-0.10519801692527227,-0.2346529152929,-0.16512716474489494,0.00018602342878311655
0.59043,0.0,0.0,0.17477672119140625,-0.17477672119140625,0.0,0.011324655451871604,0.0,0.0,0.0,-0.0034867008996969087,-0.11575512063603441,-0.1748411166230762,-0.17476571434274765,0.00019765644035630285
0.754457,0.0,0.0,0.12689268798828124,-0.2059013427734375,0.0,0.009459418083328047,0.0,0.0,0.0,-0.007636022343132237,-0.11966598431384408,-0.205867547051779,-0.1269447650754392,0.00016509846236699134
0.825338,0.0,0.0,0.1388636962890625,-0.19871873779296872,0.0,0.012923430339194655,0.0,0.0,0.0,-0.005723837559035499,-0.12269767562953185,-0.19872652455212558,-0.13885071459861367,0.0002255562373841512
0.882948,0.0,0.0,0.13168109130859373,-0.20829554443359374,0.0,0.006928024511733216,0.0,0.0,0.0,-0.004716010046546013,-0.12706302978907497,-0.2082852019288356,-0.1316889266397845,0.00012091656029750023
0.952965,0.0,0.0,0.1292868896484375,-0.2537853759765625,0.0,0.009725880564548555,0.0,0.0,0.0,-0.005069690542929049,-0.13387252342504044,-0.2537364867731784,-0.12928989644251174,0.0001697453626181566
1.013167,0.0,0.0,0.14125789794921875,-0.17238251953125,0.0,0.009725880564548555,0.0,0.0,0.0,-0.004924573268606219,-0.14217483858120053,-0.17247000330887546,-0.14124418718747356,0.00016975402944628787
