Time,x_cv,z_cv,ax_imu,ay_imu,theta_cv,w_imu,x_out,vx_out,ax_out,y_out,vy_out,ay_out,theta_out,w_out
0.035227,0.0,0.0,-0.19632453613281248,0.0718260498046875,0.0,0.007727411955394742,0.06666350247403433,-0.001085126342829744,-0.07146803333704209,0.0,0.0,0.0,-0.1931838469974549,0.0001350637827577819
0.076946,0.0,0.0,-0.1388636962890625,0.047884033203124995,0.0,0.007061255752343471,0.024923208913183614,-0.006222923748832163,-0.048140150866603296,0.0,0.0,0.0,-0.13795759791208986,0.00012327356176580008
0.109329,0.0,0.0,-0.16759411621093748,0.05746083984375,0.0,0.004663093421358896,0.00938746624566278,-0.009001836120095483,-0.05738008898293224,0.0,0.0,0.0,-0.1655035079902051,8.15059325200515e-05
0.161212,0.0,0.0,-0.16998831787109375,0.047884033203124995,0.0,0.003464012255866608,0.0033551592331754494,-0.01283374149913818,-0.047999588594411516,0.0,0.0,0.0,-0.16813495904710404,6.055128440707151e-05
0.19664,0.0,0.0,-0.181959326171875,0.0430956298828125,0.0,0.008260336917835759,0.0010898622456547733,-0.014830134751586354,-0.04316467125236237,0.0,0.0,0.0,-0.17988110262183335,0.00014427824255696352
0.237923,0.0,0.0,-0.20829554443359374,0.016759411621093748,0.0,0.006794793271122962,0.00016714282244555432,-0.016658853994472683,-0.017058631017443503,0.0,0.0,0.0,-0.20578238226690707,0.00011870743532525482
0.250776,0.0,0.0,-0.2154781494140625,0.011971008300781249,0.0,0.005995405827461438,-1.842530540446904e-05,-0.01687332993739023,-0.012044603217524173,0.0,0.0,0.0,-0.21308731712397533,0.00010476463659121994
0.266109,0.0,0.0,-0.2059013427734375,0.04548983154296875,0.0,0.004929555902579405,-0.00010619212620251376,-0.017041673029723585,-0.04515506845483726,0.0,0.0,0.0,-0.20379297913297423,8.617532174481321e-05
0.281044,0.0,0.0,-0.19153613281249998,0.08379705810546874,0.0,0.006794793271122962,-0.00013944772190989925,-0.017692836820530026,-0.0834058171952563,0.0,0.0,0.0,-0.1896340791210908,0.00011872248050875
0.2966,0.0,0.0,-0.15562310791015624,0.062249243164062495,0.0,0.004529862180748642,-0.0001618895428246738,-0.018949119547352858,-0.06248304624563859,0.0,0.0,0.0,-0.1543258725241948,7.911533070319e-05
0.308707,0.0,0.0,-0.2059013427734375,0.00718260498046875,0.0,0.0029310872934255917,-0.00015093542909936177,-0.019665285612987398,-0.00778810791723427,0.0,0.0,0.0,-0.2031677515302855,5.1263565452075313e-05
0.318888,0.0,0.0,-0.2059013427734375,0.040701428222656245,0.0,0.006928024511733216,-0.00013410356384018038,-0.01972075994946191,-0.04037313277995079,0.0,0.0,0.0,-0.20368870092340427,0.00012106022823095911
0.362998,0.0,0.0,-0.1388636962890625,0.0143652099609375,0.0,0.005462480865020421,-0.00039354202846174043,-0.021237324187671353,-0.014645965657233802,0.0,0.0,0.0,-0.1380678158904703,9.536197285804167e-05
0.382354,0.0,0.0,-0.13407529296874998,0.033518823242187495,0.0,0.006794793271122962,-0.0003061602070460401,-0.02136981769919546,-0.033331513702105416,0.0,0.0,0.0,-0.13269492733761803,0.00011867978147135472
0.419281,0.0,0.0,-0.17477672119140625,0.16998831787109375,0.0,0.005462480865020421,-0.00042149841641910674,-0.02234637739165305,-0.16856748524209825,0.0,0.0,0.0,-0.17249011485005464,9.556252802648249e-05
0.44875,0.0,0.0,-0.21787235107421873,0.08379705810546874,0.0,0.006261868308681946,-0.000434565333369549,-0.02697179385390314,-0.08471362532321206,0.0,0.0,0.0,-0.21507412328972333,0.00010937827464146672
0.476351,0.0,0.0,-0.1149216796875,0.16280571289062498,0.0,0.005462480865020421,-0.00045713231973137523,-0.02900423566456221,-0.16198431758907042,0.0,0.0,0.0,-0.1147604044473577,9.540471366459175e-05
