Time,x_meas,y_meas,theta_meas,x_out,vx_out,y_out,vy_out,theta_out,w_out
0.021574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.054737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.057445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.059927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.062379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.082113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.084888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.107776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.110023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.112905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.135775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.138047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.140154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.142391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.144889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.165704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.168047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.170255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.172445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.185732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.187941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.190055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.192138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.194377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.205596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.225715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.228091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.233974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.236945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.239244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.255776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.265643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.267995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.270297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.272454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.274762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.295725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.298912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.301445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.303753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.358886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.375497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.407353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.439624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.467049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.490906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.529161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.617704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.622574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.637531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.640452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.643335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.649415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
