Time,x_meas,y_meas,theta_meas,x_out,vx_out,y_out,vy_out,theta_out,w_out
0.028251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.056625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.088205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.106069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.145819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.157679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.183837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.227096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.246716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.266936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.329373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.349315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.378808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.384753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.424549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.494588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.504408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.559081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.619093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.678124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.786212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.804006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.85924,-0.5202277762453492,-0.17083981219845384,0.20202887717795445,-0.3291199980765454,-0.2762618833692147,-0.10808111606027528,-0.09072281494275504,0.12781275184517682,0.10728546350786745
0.896863,-0.5202277762453492,-0.17083981219845384,0.20202887717795445,-0.45333280354228056,-0.36308859930386833,-0.14887188757879044,-0.11923620950069765,0.17605041766241125,0.14100435498254021
0.92062,-0.5202277762453492,-0.17083981219845384,0.20202887717795445,-0.4983580826306553,-0.384382560073372,-0.16365793049091124,-0.12622902385036355,0.19353584807233679,0.1492737999860022
0.934624,-0.5202277762453492,-0.17083981219845384,0.20202887717795445,-0.5139806714563301,-0.38853809903382025,-0.16878829888510713,-0.1275936789649177,0.19960283300313644,0.15088759092255663
0.946307,-0.5202277762453492,-0.17083981219845384,0.20202887717795445,-0.519578419493814,-0.38887047142829406,-0.1706265671728177,-0.12770282814926473,0.20177670145533655,0.15101666673266645
0.955495,-0.5202277762453492,-0.17083981219845384,0.20202887717795445,-0.5213413945300754,-0.38841699946472735,-0.1712055180436828,-0.12755391056233362,0.20246134745720762,0.15084056227263112
0.983892,-0.5202277762453492,-0.17083981219845384,0.20202887717795445,-0.5248148768117816,-0.38456958205972047,-0.17234618966441817,-0.1262904407959472,0.2038102637537101,0.1493464294064885
1.038686,-0.5202277762453492,-0.17083981219845384,0.20202887717795445,-0.5296217144048356,-0.36882354046062266,-0.1739247275071929,-0.12111953122038809,0.2056769845364995,0.14323150196600754
1.097577,-0.5202277762453492,-0.17083981219845384,0.20202887717795445,-0.5313714171289668,-0.3457230116773251,-0.17449931982702457,-0.11353345031654512,0.20635647627625758,0.13426048176022445
1.158684,-0.5202277762453492,-0.17083981219845384,0.20202887717795445,-0.5316583703865729,-0.3203044532505622,-0.1745935536278281,-0.10518614179848633,0.20646791370248485,0.12438926178134496
1.176937,-0.5202277762453492,-0.17083981219845384,0.20202887717795445,-0.5266687848617972,-0.31246934834938256,-0.17295500241444808,-0.10261313837384518,0.2045302233153449,0.1213465225851005
1.197824,-0.5053512489015732,-0.17083981219845384,0.17598584826048252,-0.5158324185317337,-0.3024757404184118,-0.1724428010570363,-0.10108471714456849,0.1876846942209214,0.11019188203458231
1.224538,-0.5053512489015732,-0.16276422246019417,0.17598584826048252,-0.5123284597472691,-0.29538720254425166,-0.16741743225781694,-0.09635726163027664,0.18148992156876548,0.10459998679581572
1.234128,-0.5053512489015732,-0.16276422246019417,0.17598584826048252,-0.5090759715165678,-0.2930643388070852,-0.16488184331844014,-0.09503664122195825,0.17845654461133267,0.10305917649873869
1.254595,-0.5053512489015732,-0.16276422246019417,0.17598584826048252,-0.5090328690293132,-0.2902289332816371,-0.16430260044946648,-0.09385185699662642,0.17772009450466325,0.10172354402916715
1.26425,-0.5053512489015732,-0.16276422246019417,0.17598584826048252,-0.507817054931917,-0.2888709743038156,-0.1636938816965567,-0.09333987872631731,0.17701890044659904,0.1011546256011027
1.282257,-0.5053512489015732,-0.16276422246019417,0.17598584826048252,-0.5082597636193603,-0.2868100276782883,-0.16375443696606154,-0.09263822188685382,0.17706866218077402,0.10038735367311442
1.292819,-0.5053512489015732,-0.16276422246019417,0.17598584826048252,-0.5076093714419736,-0.2855226333493446,-0.16351289579175665,-0.09221139040005857,0.17680086261387906,0.09992270003373115
1.339327,-0.5053512489015732,-0.16276422246019417,0.17598584826048252,-0.511098372746764,-0.2764167907732042,-0.16462746866379413,-0.08925923083858155,0.17800629159503098,0.09672147461489734
1.379672,-0.5053512489015732,-0.16276422246019417,0.17598584826048252,-0.5115519193830916,-0.2654085873271645,-0.1647692337422148,-0.08569968479112196,0.17815900563890913,0.09286341464972331
1.415672,-0.5053512489015732,-0.16276422246019417,0.17598584826048252,-0.5111479748311846,-0.255513852088067,-0.16463701097110084,-0.08250292394728338,0.1780153857248388,0.08939909080355843
1.43676,-0.5053512489015732,-0.16276422246019417,0.17598584826048252,-0.509537920008967,-0.2503021993501265,-0.16411646276987454,-0.08081962790335645,0.17745119616525235,0.08757499614122823
1.478331,-0.5053512489015732,-0.16276422246019417,0.17598584826048252,-0.5107244416392951,-0.24117148720219972,-0.16449931531531664,-0.0778711698480877,0.1778659994399833,0.08438003924082023
1.487497,-0.5053512489015732,-0.16276422246019417,0.17598584826048252,-0.508217668702258,-0.23860002788727827,-0.16368981227128687,-0.07704082512992672,0.17698881508378173,0.08348027976395864
