Time,x_meas,y_meas,theta_meas,x_out,vx_out,y_out,vy_out,theta_out,w_out
0.037677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.071934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.091448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.144138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.163531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.169217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.175155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.197414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.201797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.226927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.231696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.257621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.265116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.286838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.291472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.300517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.305356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.310456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.316201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.322741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.327618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
