Time,x_cv,z_cv,ax_imu,ay_imu,theta_cv,w_imu,x_out,vx_out,ax_out,y_out,vy_out,ay_out,theta_out,w_out
0.039859,0.0,0.0,-0.612915625,-2.6216508178710938,0.0,0.022915773384963714,0.06668321661110757,0.011394771344146197,2.6075352253448063,0.0,0.0,0.0,-0.6029828152507036,0.00039950315172903743
0.078094,0.0,0.0,-0.6081272216796875,-2.712630480957031,0.0,0.032774885190122525,0.025853997101908853,0.1090845778145857,2.7114686311707223,0.0,0.0,0.0,-0.6016052544123106,0.0005723029775413721
0.109493,0.0,0.0,-0.5626373901367188,-2.664746447753906,0.0,0.04743032165725048,0.011639676651121079,0.1927639770452408,2.6651921895344572,0.0,0.0,0.0,-0.5570752915162103,0.000828148943086904
0.122497,0.0,0.0,-0.5626373901367188,-2.7533319091796873,0.0,0.0479632466196915,0.005481843014640301,0.22689156702121385,2.7523526751703002,0.0,0.0,0.0,-0.5565956786694891,0.0008373768756829064
0.130642,0.0,0.0,-0.5003881469726562,-2.6982652709960937,0.0,0.03877029101758396,0.002833024176836762,0.2490826558812654,2.6987956544689866,0.0,0.0,0.0,-0.49566909232146084,0.000676963750527742
0.158248,0.0,0.0,-0.612915625,-2.578555187988281,0.0,0.014655436467127957,0.00409115385646601,0.32275266056223284,2.579757575862167,0.0,0.0,0.0,-0.6051842968789845,0.0002562918460815169
0.16326,0.0,0.0,-0.5434837768554687,-2.578555187988281,0.0,0.014655436467127957,0.0021913862531156366,0.33544277247289483,2.578524946653736,0.0,0.0,0.0,-0.538360209699305,0.00025606251871738777
0.170464,0.0,0.0,-0.5434837768554687,-2.6431986328124997,0.0,0.0033307810152563544,0.001784755135190704,0.35384646395420094,2.64246841215747,0.0,0.0,0.0,-0.5376522290162897,5.8399833948156646e-05
0.21798,0.0,0.0,-0.46208092041015625,-2.6431986328124997,0.0,0.029310872934255914,0.00816833052465821,0.4756181657363937,2.64315646250994,0.0,0.0,0.0,-0.4579674737199436,0.0005117913900313629
0.224108,0.0,0.0,-0.46208092041015625,-2.6431986328124997,0.0,0.029310872934255914,0.004242540046721315,0.4908138901130105,2.643156783949354,0.0,0.0,0.0,-0.45713013307042644,0.0005118379141380635
0.233444,0.0,0.0,-0.3711012573242187,-2.664746447753906,0.0,0.05915467083095285,0.0034102099736639706,0.5148398759081209,2.664493463468522,0.0,0.0,0.0,-0.3680621207720376,0.001032590495621084
