Time,x_cv,z_cv,ax_imu,ay_imu,theta_cv,w_imu,x_out,vx_out,ax_out,y_out,vy_out,ay_out,theta_out,w_out
0.062117,0.0,0.0,0.07422025146484375,-0.201112939453125,0.0,-0.09779173060792655,0.0,0.0,0.0,-1.7934125346274416e-06,-0.0028142403912365596,-0.20109178675455294,-0.07421254084459283,-0.0017067895712159756
0.135471,0.0,0.0,0.181959326171875,-0.4525041137695312,0.0,-0.09246248098351639,0.0,0.0,0.0,-0.00034797006844438093,-0.01741687254081808,-0.45117035802039407,-0.18139304205757226,-0.0016138992311739283
0.174115,0.0,0.0,-2.123656872558594,-0.3806780639648437,0.0,-0.04716385917602997,0.0,0.0,0.0,-0.000762370753339638,-0.034275271096793423,-0.3809499395548247,2.111288973838495,-0.0008224728108638334
0.219593,0.0,0.0,0.36631285400390623,-0.15562310791015624,0.0,0.015454823910789483,0.0,0.0,0.0,-0.0015990052768637495,-0.050145088349678825,-0.15693403391065838,-0.35300616313520505,0.00026910379012024996
0.253133,0.0,0.0,1.0749965454101562,-0.09337386474609374,0.0,-0.06581623286146555,0.0,0.0,0.0,-0.0020340594973207397,-0.05368351238160745,-0.0937446892726525,-1.0711188711703143,-0.0011488937096151366
0.274228,0.0,0.0,1.448492004394531,-0.0383072265625,0.0,-0.08180398173469605,0.0,0.0,0.0,-0.0019651336672267105,-0.05425975201536366,-0.03861933403915583,-1.4464643626604552,-0.0014278370701926676
0.298086,0.0,0.0,1.5083470458984374,-0.0383072265625,0.0,-0.06008728951522463,0.0,0.0,0.0,-0.002031841877881693,-0.05383460325197143,-0.03831166399155552,-1.5080151029949018,-0.0010487391832880795
0.328026,0.0,0.0,1.6208745239257811,-0.5674257934570313,0.0,-0.0816707504940858,0.0,0.0,0.0,-0.0022720376486651235,-0.053493624289728425,-0.5646136362019372,-1.620292746086622,-0.0014256520989400483
0.367859,0.0,0.0,0.17238251953125,-0.40222587890625,0.0,-0.06914701387672191,0.0,0.0,0.0,-0.0029783253037775404,-0.07357439095280031,-0.4030255128385295,-0.18014617209415018,-0.0012063643841586191
0.399243,0.0,0.0,0.3399766357421875,-0.15562310791015624,0.0,-0.07287748861380902,0.0,0.0,0.0,-0.003374187273845892,-0.08356640812165517,-0.15694755157313955,-0.33910795829690443,-0.0012719064492847454
0.41016,0.0,0.0,0.3758896606445312,-0.19393033447265623,0.0,-0.06594946410207582,0.0,0.0,0.0,-0.0026910827864885904,-0.08373748785998156,-0.19373507303870788,-0.37569399511389856,-0.0011510597632117352
0.464772,0.0,0.0,0.40462008056640625,-0.40462008056640625,0.0,-0.08766615632154724,0.0,0.0,0.0,-0.00460832129428171,-0.09048276714343476,-0.40349853758175397,-0.4044746422700482,-0.001530149297800504
0.469929,0.0,0.0,0.40462008056640625,-0.40462008056640625,0.0,-0.08766615632154724,0.0,0.0,0.0,-0.003184032311826906,-0.09077941907329293,-0.4046141151832726,-0.4046193927135213,-0.00153006352643688
0.475934,0.0,0.0,0.2561795776367187,-0.3064578125,0.0,-0.10018989293891113,0.0,0.0,0.0,-0.0023681529766232372,-0.09225111134590147,-0.3069737746472456,-0.2569718676116311,-0.0017485639467423784
0.481598,0.0,0.0,0.2561795776367187,-0.3064578125,0.0,-0.10018989293891113,0.0,0.0,0.0,-0.00184505366192893,-0.09342669802473243,-0.30646052369171245,-0.2561838596891761,-0.0017486430855242797
0.491139,0.0,0.0,0.19153613281249998,-0.2920926025390625,0.0,-0.1028545177511162,0.0,0.0,0.0,-0.0017548249296355444,-0.09585963617501005,-0.29216620111472,-0.19188252855228466,-0.0017951259115656995
0.497559,0.0,0.0,0.3399766357421875,-0.3711012573242187,0.0,-0.07301071985441929,0.0,0.0,0.0,-0.0015187419964871893,-0.09737900269419668,-0.3706876204372294,-0.33918544952762075,-0.0012743500746132054
