Time,x_meas,y_meas,theta_meas,x_out,vx_out,y_out,vy_out,theta_out,w_out
0.027142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.049521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.059569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.103345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.113533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.145045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.148665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.180282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.220878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.226587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.230398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.235882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.238839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.242218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.251491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.262936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.269198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.272354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.275789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.279379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.282585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.286568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.289658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.293244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.296362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.300258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.304437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.307776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.310771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.317336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.320319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.327541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.331171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.334726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.342178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.346369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.350511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.353899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.357372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.360476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.367106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.370756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.374119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.378084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.381801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.386794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.390335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.394278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.397652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.401188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.432963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.436066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.439189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.442756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.472957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.49793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.502332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.505691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.509075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.513165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.516898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.521053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.524779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.534182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.537855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.544347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.547593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.554342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.573282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.576682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.580313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.586505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.595363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.618141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.643252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.646853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.649373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.652933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.73854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.821924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.879954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.93258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.946966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.95317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
