Time,x_cv,z_cv,ax_imu,ay_imu,theta_cv,w_imu,x_out,vx_out,ax_out,y_out,vy_out,ay_out,theta_out,w_out
0.059002,0.0,0.0,-0.20559554443359374,-2.133108972167969,0.0,-0.022827718233563978,0.06689839947573309,0.03849243319998445,2.1216817748580357,0.0,0.0,0.0,-0.20439128275113677,-0.022808326006439037
0.142538,0.0,0.0,0.031430419921875,-2.154656787109375,0.0,-0.015100306278169237,0.028893003583673166,0.2105618697753596,2.154329900529309,0.0,0.0,0.0,0.028908512201481024,-0.015158231880539958
0.164585,0.0,0.0,0.031430419921875,-2.133108972167969,0.0,-0.022827718233563978,0.012941805017436376,0.25633230627866,2.1333331575907684,0.0,0.0,0.0,0.031398355501628665,-0.02277749534929327
0.18518,0.0,0.0,-0.08109705810546874,-2.2480306518554687,0.0,-0.011769525262912884,0.007117068894906134,0.29935021509298615,2.2468117208507223,0.0,0.0,0.0,-0.07989728640667484,-0.011841706871814205
0.218608,0.0,0.0,-0.07630865478515625,-2.2432422485351564,0.0,-0.008039050525825767,0.00699406504777356,0.37293898715554874,2.243280051512798,0.0,0.0,0.0,-0.07635115000501304,-0.008063533880521624
0.255489,0.0,0.0,-0.0882796630859375,-2.22169443359375,0.0,-0.0015107197359233125,0.008457461510123087,0.4531091606268623,2.2219205936067317,0.0,0.0,0.0,-0.08815794136036806,-0.001551697421815496
0.300984,0.0,0.0,-0.10503907470703125,-2.042129309082031,0.0,-0.020562787143189657,0.011859491216681728,0.5490136496605268,2.0440231646402585,0.0,0.0,0.0,-0.10487544872792871,-0.020432273543109135
0.310012,0.0,0.0,-0.13855789794921874,-2.1115611572265625,0.0,-0.016565849924882033,0.006436583644078793,0.565971910304731,2.1108463677506837,0.0,0.0,0.0,-0.1381958677251683,-0.016592502531318318
0.341868,0.5129182152227009,0.9744991627440113,-0.12658688964843748,-2.166627795410156,-0.027226994722802184,-0.017232006127933304,-0.5947979902258914,0.4926603503750162,2.166041025353488,0.3182020154308492,0.0742896670364438,0.009993949743568823,-0.1267053563650689,-0.017230562072585946
0.351315,0.5129182152227009,0.9744991627440113,-0.09546226806640624,-2.0828307373046875,-0.027226994722802184,-0.01776493109037432,-0.8279766107510049,0.47898084998875223,2.0837103010638613,0.43898037142598595,0.09215532071654284,0.012441602263103898,-0.09579769617672962,-0.017759017702304848
0.359821,0.5129182152227009,0.9744991627440113,-0.12658688964843748,-2.137897375488281,-0.027226994722802184,-0.023360643196004997,-0.9170163347582277,0.48634550244995567,2.1373238733414337,0.48501050905626675,0.09745434933538141,0.013157507745511202,-0.12625104311600033,-0.0233257928837812
0.365245,0.5129182152227009,0.9744991627440113,-0.11461588134765625,-2.212117626953125,-0.027226994722802184,-0.029622511504686942,-0.9515366420217295,0.49490008176720124,2.211330738680103,0.5024667747078614,0.09895427894836942,0.0133510654676494,-0.11472854409405132,-0.029585396425427384
0.373445,0.5129182152227009,0.9744991627440113,-0.11461588134765625,-2.26000166015625,-0.027226994722802184,-0.034818529888486854,-0.9641573220379022,0.5114336895010839,2.259488993976049,0.5092389980860302,0.09965177239425872,0.013428213092460934,-0.11460973397053184,-0.034786817873176765
0.382378,0.5129182152227009,0.9744991627440113,-0.2032013427734375,-2.26000166015625,-0.027226994722802184,-0.034818529888486854,-0.9687747489497378,0.5305769067990405,2.259988450920658,0.5118541244249093,0.09997113496302137,0.013453929560533255,-0.20225794974447311,-0.03481550411076727
0.387092,0.5129182152227009,0.9744991627440113,-0.2032013427734375,-2.26000166015625,-0.027226994722802184,-0.034818529888486854,-0.971349296681974,0.5407933766567453,2.260001404364959,0.5126919515438335,0.10006690597013458,0.013458048811015968,-0.2031872998155689,-0.03481846818072605
0.393426,0.5129182152227009,0.9744991627440113,-0.2032013427734375,-2.2743668701171873,-0.027226994722802184,-0.03321975500116381,-0.9719717670226491,0.5547237739833942,2.2742153977642214,0.5130739008278528,0.10012770394686685,0.013455003755967502,-0.20319655873645856,-0.033230644809892254
0.406024,0.5129182152227009,0.9744991627440113,-0.21517235107421873,-2.2743668701171873,-0.027226994722802184,-0.03321975500116381,-0.9708016383157966,0.5823811236763478,2.27436420901403,0.5134589828733797,0.1001475530313698,0.013436338205912193,-0.2150437915444881,-0.03321944557918888
0.457592,0.5129182152227009,0.9744991627440113,-0.12898109130859373,-2.147474182128906,-0.027226994722802184,-0.006040581916671953,-0.9607664045209825,0.6856735225789584,2.14881782360879,0.5150550274634266,0.09858758811333174,0.013109090381963695,-0.12991970748137327,-0.006213122242591958
0.463089,0.5129182152227009,0.9744991627440113,-0.12898109130859373,-2.147474182128906,-0.027226994722802184,-0.006040581916671953,-0.9678347824123638,0.6942906762226441,2.147488372855044,0.5139362315416345,0.09815182836521784,0.01303313736698424,-0.12898602339797688,-0.006041652479917687
0.495557,0.5129182152227009,0.9744991627440113,-0.25347957763671874,-2.1307147705078124,-0.027226994722802184,-0.010170750375589833,-0.9630593295234894,0.7547930411707919,2.1308807154077485,0.5145054176189837,0.09723377775410554,0.012806073330895782,-0.25215491557906633,-0.010139564658473682
0.520003,0.5129182152227009,0.9744991627440113,-0.24629697265624997,-2.142685778808594,-0.027226994722802184,-0.014434150075117967,-0.9629777914505574,0.7977660619925747,2.142562048610733,0.5144148283397524,0.09629633482009908,0.012576546423859438,-0.24635474279120995,-0.014407134415060793
0.525689,0.5129182152227009,0.9744991627440113,-0.24629697265624997,-2.142685778808594,-0.027226994722802184,-0.014434150075117967,-0.9683727291319855,0.8073963231240846,2.1426844389901207,0.5136963883582019,0.09602533833300501,0.012512335961611047,-0.24629253808305468,-0.014433967466800202
0.542363,0.5129182152227009,0.9744991627440113,-0.3396708374023438,-2.14507998046875,-0.027226994722802184,-0.026691424211261347,-0.966939356971085,0.8391951871307943,2.1450470072686603,0.5138230960109057,0.09573521666547039,0.012414829880792452,-0.3386748716522802,-0.02660955190112785
0.573648,0.5129182152227009,0.9744991627440113,-0.24390277099609373,-2.2240886352539064,-0.027226994722802184,-0.025492343045769063,-0.9613641552150756,0.8944660504877101,2.2232640442395852,0.5143884974299954,0.09470355734860036,0.012118996442927443,-0.24490531265625942,-0.02550578126575726
0.606381,0.5129182152227009,0.9744991627440113,-0.16968251953125,-2.3030972900390623,-0.027226994722802184,-0.02416003063966652,-0.9581703249497213,0.9492868847780734,2.302262631180744,0.5146295725949831,0.09306496160924417,0.01166266222929283,-0.17047764527664244,-0.02417436336173613
0.627771,0.5129182152227009,0.9744991627440113,-0.19123033447265622,-2.2935204833984373,-0.027226994722802184,-0.027624042895533128,-0.9604976647849799,0.9856313932219408,2.2936109197947387,0.5143125405819393,0.09191815424828259,0.011332779586894314,-0.1910103597654091,-0.027600791011067955
0.658308,0.5154501695893592,0.9752924216750589,-0.16249991455078122,-2.2767610717773437,-0.00838922611612365,-0.026824655451871605,-0.9580602484191836,1.036806833923125,2.2769411566479167,0.5160769346543221,0.09151078599382989,0.011143030289261793,-0.1628110588079674,-0.02682986467763552
0.667707,0.5154501695893592,0.9752924216750589,-0.20798974609374998,-2.240848046875,-0.00838922611612365,0.011545941843881597,-0.9650162791461764,1.0515708883923223,2.2412228148117457,0.5160142890366094,0.09121470915198507,0.011039853928490384,-0.2075147451144356,0.011301544889730175
0.677065,0.5154501695893592,0.9752924216750589,-0.102644873046875,-2.2240886352539064,-0.00838922611612365,0.007016079663132953,-0.9675983893311008,1.0687953605150329,2.224278557490209,0.515989759535917,0.09102804699519015,0.010963945790609692,-0.10375697657975312,0.007041067438969508
0.686543,0.5154501695893592,0.9752924216750589,-0.0356072265625,-2.269578466796875,-0.00838922611612365,-0.0016439509765335675,-0.9684650273135523,1.0868834058547017,2.269107451169005,0.5159843718244885,0.09087260500354338,0.010895516968127876,-0.03632435245674778,-0.0015920281734691805
0.694864,0.5154501695893592,0.9752924216750589,-0.083491259765625,-2.2384538452148437,-0.00838922611612365,-0.012035987744133392,-0.9692134776969196,1.1033439722718652,2.23877313066186,0.5159419886403793,0.09074671844206149,0.010838321575912217,-0.08299098471245599,-0.01196588494407097
0.700697,0.5154501695893592,0.9752924216750589,-0.083491259765625,-2.2719726684570314,-0.00838922611612365,-0.02482618684271779,-0.9705042133230334,1.1148789631311022,2.271623309944203,0.5158396930161286,0.09067250680762719,0.01080216743435859,-0.08348151382362297,-0.024744659277351803
0.715204,0.5154501695893592,0.9752924216750589,-0.12419268798828124,-2.3174625,-0.00838922611612365,-0.02775727413614338,-0.9672260882770451,1.143395965871692,2.3169760316554724,0.5160989990294796,0.09043243425622387,0.01069793223801986,-0.12375802867118287,-0.027738473467452392
0.866969,0.5154501695893592,0.9752924216750589,0.07931445312499999,-2.2959146850585936,-0.00838922611612365,0.0691018377875114,-0.9137700972232728,1.1974480423374527,2.296150734937188,0.5195864046376256,0.06835299416877133,0.0032884572957364074,0.07711069601832762,0.06847314184923496
0.871884,0.5154501695893592,0.9752924216750589,0.07931445312499999,-2.2959146850585936,-0.00838922611612365,0.0691018377875114,-0.9504930796298782,1.1703086229014925,2.295917299306014,0.5170874749556016,0.06545503994832534,0.0023620971975271817,0.07929589400759035,0.06909773948265088
0.924725,0.5034426447973251,0.9687241325107901,-0.03321302490234375,-2.2360596435546873,-0.044847563073005886,0.03845865244715294,-0.9385672663277291,1.235060249187347,2.2366813763834323,0.5095841821810462,0.05186820932801957,-0.0027248853383302785,-0.0319752492286971,0.03866214876428237
0.93726,0.5034426447973251,0.9687241325107901,-0.03321302490234375,-2.2360596435546873,-0.044847563073005886,0.03845865244715294,-0.9514925351018233,1.2461237235920093,2.236065980740362,0.5059903283509871,0.04884084119705831,-0.003873144564582858,-0.0331862695727562,0.03846007082223133
0.94223,0.5034426447973251,0.9687241325107901,-0.03321302490234375,-2.2360596435546873,-0.044847563073005886,0.03845865244715294,-0.9598006807729731,1.2528197462169433,2.2360596200387115,0.5045036237725432,0.04819417040801849,-0.004117638445162207,-0.033202200324224045,0.03845869496421435
0.948194,0.5034426447973251,0.9687241325107901,-0.03321302490234375,-2.2480306518554687,-0.044847563073005886,0.04418759579339387,-0.9624576243424278,1.2640057274257783,2.247904176971404,0.5039565777431346,0.04795831257796426,-0.004200977825661605,-0.03320109393750952,0.0441502082955995
