Time,x_meas,y_meas,theta_meas,x_out,vx_out,y_out,vy_out,theta_out,w_out
0.019615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.073478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.082126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.105802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.170885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.235998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.299631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.357536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.472722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.516105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.651172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.683535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.694206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.708839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.737392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.760502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.785251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.796892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.808441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.832683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.841645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.854419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.890835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.900139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.935892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.944524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.976955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.986478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.009501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.039065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.04801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.09898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.140359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.16775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.200604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.223498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.234215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.244408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
