Time,x_meas,y_meas,theta_meas,x_out,vx_out,y_out,vy_out,theta_out,w_out
0.052883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.075728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.124951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.148752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.198742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.218795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.221683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.225992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.248824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.278831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.310137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.360297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.364478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.388691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.402267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.414796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.457363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.473943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.499944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.513068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.531267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.549412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.567103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.59396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.602942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.614514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.63511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.656001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.676475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.697548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.72513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.733869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.747263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.774277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.786945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.814071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.82339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.834588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
